acesso_id,cliente_id,dataHora,canal,sucesso,duracaoSegundos
AC0027942,CLI0246,2025-11-16T07:23:20,App,True,531
AC0027943,CLI0137,2025-11-29T23:37:54,App,True,851
AC0027944,CLI0753,2025-10-08T21:57:36,App,True,549
AC0027945,CLI0342,2025-12-25T12:44:50,App,True,387
AC0027946,CLI0773,2025-09-25T02:48:05,App,True,403
AC0027947,CLI0976,2025-10-19T04:56:43,App,True,734
AC0027948,CLI0233,2025-11-09T15:54:06,WebApp,True,859
AC0027949,CLI0376,2025-10-31T06:17:36,App,True,257
AC0027950,CLI0750,2026-01-28T12:24:06,App,True,784
AC0027951,CLI0350,2025-11-18T16:16:40,App,True,354
AC0027952,CLI0618,2025-10-12T23:11:45,App,True,473
AC0027953,CLI0249,2026-01-15T10:44:27,App,True,600
AC0027954,CLI0779,2025-11-05T20:51:03,App,True,706
AC0027955,CLI0790,2025-10-26T03:21:11,App,True,367
AC0027956,CLI0966,2025-11-03T09:40:34,App,True,197
AC0027957,CLI1474,2025-12-03T16:57:58,App,True,628
AC0027958,CLI1229,2026-01-17T08:38:48,WebApp,True,591
AC0027959,CLI0797,2025-12-28T04:16:28,WebApp,True,239
AC0027960,CLI0069,2025-10-13T15:33:55,App,True,464
AC0027961,CLI0197,2026-02-01T21:23:48,WebApp,True,705
AC0027962,CLI1106,2025-10-15T19:52:28,App,True,589
AC0027963,CLI1095,2026-01-15T01:23:57,App,True,169
AC0027964,CLI0153,2025-11-05T11:04:48,App,True,668
AC0027965,CLI0794,2025-12-25T14:20:21,App,False,0
AC0027966,CLI0951,2026-01-30T02:58:22,WebApp,True,813
AC0027967,CLI1047,2025-12-23T19:45:20,WebApp,True,136
AC0027968,CLI0047,2026-01-05T23:19:36,App,True,734
AC0027969,CLI0254,2025-12-23T04:41:30,App,True,522
AC0027970,CLI0890,2025-09-05T23:48:35,App,True,597
AC0027971,CLI0657,2026-01-09T01:13:31,App,True,129
AC0027972,CLI0378,2025-11-11T22:29:41,App,True,80
AC0027973,CLI0406,2025-09-11T05:44:59,App,True,106
AC0027974,CLI0024,2025-09-07T06:01:06,WebApp,True,849
AC0027975,CLI0925,2025-09-12T04:41:27,WebApp,True,805
AC0027976,CLI0038,2025-10-27T12:27:19,WebApp,True,881
AC0027977,CLI0925,2025-11-27T08:14:06,App,True,643
AC0027978,CLI1168,2025-11-13T08:23:25,App,True,334
AC0027979,CLI0422,2026-01-18T03:26:41,App,True,652
AC0027980,CLI1454,2025-10-03T16:18:12,App,True,689
AC0027981,CLI1462,2025-11-01T15:10:27,App,True,816
AC0027982,CLI1474,2025-09-11T15:50:42,App,False,0
AC0027983,CLI1077,2026-02-07T16:18:17,App,True,584
AC0027984,CLI0252,2025-09-17T22:54:15,App,True,174
AC0027985,CLI0745,2025-09-12T16:32:44,App,False,0
AC0027986,CLI1364,2026-01-01T21:56:25,WebApp,True,134
AC0027987,CLI0563,2025-10-04T14:08:31,App,True,751
AC0027988,CLI1084,2025-10-23T08:10:03,App,True,772
AC0027989,CLI1198,2026-02-12T14:21:45,App,True,255
AC0027990,CLI0991,2026-02-08T17:20:42,WebApp,True,672
AC0027991,CLI1344,2025-12-19T13:55:20,App,True,301
AC0027992,CLI0249,2026-01-02T03:22:59,App,True,899
AC0027993,CLI0311,2025-11-20T01:26:09,WebApp,True,125
AC0027994,CLI0602,2026-02-07T12:40:12,App,True,864
AC0027995,CLI1192,2025-09-21T13:20:37,WebApp,True,595
AC0027996,CLI1033,2025-11-01T03:28:01,App,True,107
AC0027997,CLI0368,2026-01-24T09:58:42,App,True,365
AC0027998,CLI0616,2026-02-27T22:04:43,App,False,0
AC0027999,CLI0448,2025-10-30T15:46:58,App,True,490
AC0028000,CLI0302,2026-01-08T16:37:26,App,True,846
AC0028001,CLI0602,2025-10-31T16:30:46,WebApp,True,716
AC0028002,CLI0373,2025-11-04T22:39:00,App,True,350
AC0028003,CLI1056,2026-02-20T08:09:34,App,True,394
AC0028004,CLI0025,2025-11-18T00:59:04,WebApp,True,851
AC0028005,CLI0906,2025-11-12T01:10:02,App,True,132
AC0028006,CLI1048,2026-02-05T05:14:38,App,True,147
AC0028007,CLI0112,2025-12-02T13:03:21,App,True,366
AC0028008,CLI0810,2026-02-28T06:43:00,App,True,810
AC0028009,CLI0031,2025-12-15T10:41:01,App,True,680
AC0028010,CLI1462,2025-11-26T23:47:36,App,False,0
AC0028011,CLI1285,2025-09-19T09:02:10,WebApp,True,624
AC0028012,CLI1368,2026-01-22T19:26:17,App,True,621
AC0028013,CLI0923,2025-11-21T01:49:38,App,True,140
AC0028014,CLI1432,2026-01-02T03:37:51,App,True,513
AC0028015,CLI1165,2025-11-02T07:50:23,App,True,217
AC0028016,CLI0737,2025-12-12T23:39:36,App,True,481
AC0028017,CLI0860,2026-01-10T09:59:38,App,True,776
AC0028018,CLI1184,2025-12-19T02:42:00,App,True,261
AC0028019,CLI1269,2026-01-01T23:35:31,WebApp,True,698
AC0028020,CLI0311,2025-09-16T13:03:00,WebApp,True,899
AC0028021,CLI0518,2025-12-18T12:20:51,App,True,291
AC0028022,CLI1142,2025-09-07T13:31:34,App,True,832
AC0028023,CLI0915,2026-01-15T08:04:01,App,True,819
AC0028024,CLI0162,2025-10-11T06:19:58,App,True,142
AC0028025,CLI0239,2026-02-08T18:35:04,App,True,537
AC0028026,CLI1438,2026-01-16T23:47:26,App,True,811
AC0028027,CLI0413,2026-01-29T00:15:31,App,True,631
AC0028028,CLI0148,2025-12-23T23:50:32,App,True,482
AC0028029,CLI1007,2026-01-10T16:57:36,App,True,339
AC0028030,CLI1391,2025-12-27T14:32:33,App,True,722
AC0028031,CLI1165,2025-11-28T03:20:39,WebApp,True,47
AC0028032,CLI1200,2025-11-04T20:22:10,App,True,510
AC0028033,CLI0499,2026-01-30T13:27:38,App,True,698
AC0028034,CLI0016,2025-11-12T18:56:31,App,True,615
AC0028035,CLI1247,2025-11-20T16:14:53,App,True,726
AC0028036,CLI0996,2025-11-26T22:24:04,App,True,114
AC0028037,CLI1313,2025-12-01T19:03:48,WebApp,True,823
AC0028038,CLI0360,2025-09-13T09:19:04,App,True,301
AC0028039,CLI0072,2025-09-08T22:42:50,App,True,667
AC0028040,CLI1225,2025-12-25T20:41:40,App,True,744
AC0028041,CLI0896,2025-11-21T10:10:16,App,True,440
AC0028042,CLI0952,2026-01-03T06:24:35,WebApp,True,159
AC0028043,CLI0489,2026-01-27T04:19:45,WebApp,True,303
AC0028044,CLI0413,2025-09-24T06:12:18,App,False,0
AC0028045,CLI0233,2025-12-21T11:53:31,App,True,772
AC0028046,CLI1392,2026-01-07T12:50:33,App,True,34
AC0028047,CLI0082,2025-10-17T11:02:06,App,True,653
AC0028048,CLI1364,2026-01-11T00:13:25,App,True,630
AC0028049,CLI1183,2025-12-17T13:15:18,App,True,807
AC0028050,CLI0804,2025-09-23T19:12:14,App,True,632
AC0028051,CLI0445,2025-09-13T20:23:54,App,True,69
AC0028052,CLI0571,2026-02-10T08:01:33,App,True,158
AC0028053,CLI1367,2025-10-02T07:54:50,App,True,102
AC0028054,CLI0553,2026-01-20T07:32:09,App,True,426
AC0028055,CLI1231,2025-09-13T15:04:39,App,True,854
AC0028056,CLI0707,2025-09-16T06:56:35,WebApp,True,248
AC0028057,CLI1342,2025-10-01T02:17:25,App,True,823
AC0028058,CLI0988,2025-12-20T22:38:41,App,True,760
AC0028059,CLI0216,2025-10-16T14:45:44,WebApp,True,765
AC0028060,CLI1463,2026-01-07T01:54:25,WebApp,True,53
AC0028061,CLI0660,2025-10-27T22:20:50,WebApp,True,251
AC0028062,CLI0334,2025-12-30T05:43:46,WebApp,True,291
AC0028063,CLI1370,2025-09-24T18:49:05,App,True,310
AC0028064,CLI1202,2025-10-08T14:55:45,App,True,565
AC0028065,CLI0185,2025-11-21T06:56:48,WebApp,False,0
AC0028066,CLI1053,2025-10-11T14:32:53,WebApp,True,391
AC0028067,CLI0432,2025-11-19T06:09:08,WebApp,True,822
AC0028068,CLI1234,2025-11-10T10:43:36,App,True,326
AC0028069,CLI0255,2025-10-11T14:59:05,App,True,231
AC0028070,CLI0329,2026-01-03T04:48:57,App,True,685
AC0028071,CLI1412,2025-09-18T20:27:34,App,False,0
AC0028072,CLI0254,2026-02-15T22:37:19,WebApp,True,635
AC0028073,CLI1377,2025-10-17T03:47:05,WebApp,True,825
AC0028074,CLI0714,2025-11-02T21:43:56,App,False,0
AC0028075,CLI1264,2026-01-11T20:17:45,WebApp,True,25
AC0028076,CLI0438,2026-01-07T01:34:26,App,True,328
AC0028077,CLI0644,2026-01-19T14:33:55,App,True,251
AC0028078,CLI0574,2025-11-02T01:01:54,WebApp,True,353
AC0028079,CLI0815,2025-10-26T07:53:01,WebApp,True,507
AC0028080,CLI0646,2026-02-11T11:53:58,App,True,337
AC0028081,CLI0960,2026-01-08T19:27:59,App,True,55
AC0028082,CLI0015,2026-01-22T01:06:25,App,True,802
AC0028083,CLI1430,2026-02-24T17:53:42,App,True,703
AC0028084,CLI0591,2026-02-11T22:18:00,App,True,25
AC0028085,CLI1137,2026-01-09T12:59:35,WebApp,True,61
AC0028086,CLI1123,2026-01-02T04:33:17,App,True,894
AC0028087,CLI0439,2026-01-03T06:39:54,App,True,646
AC0028088,CLI1300,2025-12-17T13:21:49,App,True,378
AC0028089,CLI1118,2025-09-17T03:06:56,App,True,652
AC0028090,CLI1305,2025-12-24T11:25:10,App,True,559
AC0028091,CLI1363,2026-01-01T09:41:23,WebApp,True,286
AC0028092,CLI0966,2025-11-18T17:48:13,App,True,612
AC0028093,CLI0621,2026-02-18T08:57:40,App,True,179
AC0028094,CLI1019,2026-02-12T03:16:04,App,True,292
AC0028095,CLI1020,2026-01-27T07:24:25,App,True,500
AC0028096,CLI0377,2025-12-28T06:28:57,App,True,682
AC0028097,CLI0490,2026-01-15T17:27:17,WebApp,True,894
AC0028098,CLI0922,2026-02-18T14:01:21,App,True,428
AC0028099,CLI0934,2025-11-14T19:44:12,App,True,560
AC0028100,CLI1064,2025-12-14T12:33:07,App,True,685
AC0028101,CLI1099,2026-02-22T07:19:52,App,True,142
AC0028102,CLI0372,2026-01-09T23:21:04,WebApp,True,252
AC0028103,CLI0621,2025-12-07T22:48:55,WebApp,True,693
AC0028104,CLI0821,2025-10-03T10:06:43,App,True,312
AC0028105,CLI1076,2025-09-06T10:01:52,App,True,700
AC0028106,CLI1267,2025-10-18T18:22:15,App,True,749
AC0028107,CLI0700,2025-11-30T17:53:40,App,True,642
AC0028108,CLI0704,2025-12-09T21:14:45,App,False,0
AC0028109,CLI0647,2025-09-13T05:00:15,WebApp,True,570
AC0028110,CLI1454,2026-01-12T05:03:17,App,True,870
AC0028111,CLI1322,2026-02-20T20:47:16,WebApp,True,425
AC0028112,CLI0116,2025-09-02T01:33:33,App,True,523
AC0028113,CLI0604,2025-09-06T16:32:59,App,True,217
AC0028114,CLI0021,2025-09-04T17:57:09,WebApp,True,534
AC0028115,CLI0437,2025-10-08T13:31:43,App,False,0
AC0028116,CLI0615,2025-12-07T16:00:18,App,True,819
AC0028117,CLI0236,2026-02-16T14:57:52,WebApp,True,729
AC0028118,CLI0575,2025-11-17T14:22:50,App,True,178
AC0028119,CLI0378,2026-02-12T05:36:39,App,True,807
AC0028120,CLI0453,2026-02-01T11:31:57,App,True,122
AC0028121,CLI0952,2025-12-18T15:18:09,App,True,343
AC0028122,CLI0168,2025-11-21T13:34:51,WebApp,True,693
AC0028123,CLI1084,2025-11-25T09:31:32,WebApp,True,466
AC0028124,CLI0938,2026-01-31T15:20:35,App,True,163
AC0028125,CLI1095,2026-02-23T18:56:35,App,True,767
AC0028126,CLI1457,2026-02-26T22:11:08,WebApp,True,82
AC0028127,CLI0494,2025-11-15T06:57:27,App,True,666
AC0028128,CLI1042,2026-01-23T16:21:07,App,True,364
AC0028129,CLI0131,2025-10-27T13:01:20,App,True,460
AC0028130,CLI0853,2025-11-16T22:04:40,WebApp,True,859
AC0028131,CLI0531,2025-09-14T11:03:44,App,True,555
AC0028132,CLI1036,2026-01-07T03:20:07,App,True,274
AC0028133,CLI0919,2026-01-27T02:52:59,App,True,709
AC0028134,CLI0227,2025-12-27T00:15:46,App,True,103
AC0028135,CLI0513,2025-11-07T15:23:39,App,True,648
AC0028136,CLI1428,2026-02-22T16:02:42,App,True,745
AC0028137,CLI1052,2025-11-24T23:19:33,App,True,751
AC0028138,CLI1074,2025-12-15T05:18:38,WebApp,True,681
AC0028139,CLI0861,2025-10-04T07:52:42,App,True,464
AC0028140,CLI0345,2025-12-25T15:50:08,App,True,372
AC0028141,CLI0158,2025-10-11T17:20:21,App,True,220
AC0028142,CLI1168,2026-01-14T10:54:13,App,True,307
AC0028143,CLI0749,2025-12-24T20:07:33,WebApp,True,708
AC0028144,CLI0296,2025-09-15T15:49:13,WebApp,True,760
AC0028145,CLI0644,2026-01-04T12:34:32,App,True,470
AC0028146,CLI1480,2025-09-10T11:24:43,App,True,302
AC0028147,CLI0996,2026-02-05T12:58:59,App,True,348
AC0028148,CLI1262,2026-02-28T11:44:31,App,True,49
AC0028149,CLI0271,2025-09-19T02:51:18,App,True,388
AC0028150,CLI1328,2025-09-29T04:25:55,App,True,777
AC0028151,CLI0531,2026-02-03T12:21:13,App,True,373
AC0028152,CLI1163,2026-01-24T22:00:13,App,True,29
AC0028153,CLI1433,2025-12-31T18:18:37,WebApp,True,694
AC0028154,CLI1117,2025-10-12T20:40:24,App,True,496
AC0028155,CLI0031,2025-11-14T17:02:54,App,True,818
AC0028156,CLI1309,2026-01-02T13:30:55,App,True,148
AC0028157,CLI0052,2025-09-02T14:42:42,App,True,806
AC0028158,CLI0710,2026-01-10T19:57:18,App,True,470
AC0028159,CLI0611,2025-10-26T00:14:24,App,True,211
AC0028160,CLI1382,2026-02-02T21:58:59,App,True,785
AC0028161,CLI0956,2025-12-15T11:18:02,App,True,195
AC0028162,CLI0781,2025-11-09T03:18:10,App,True,225
AC0028163,CLI0898,2025-12-25T09:22:52,App,True,826
AC0028164,CLI0372,2025-11-05T14:46:27,WebApp,True,139
AC0028165,CLI1181,2025-12-25T18:59:57,App,True,383
AC0028166,CLI0954,2026-01-20T18:54:10,App,True,801
AC0028167,CLI0899,2025-11-29T04:59:34,App,True,454
AC0028168,CLI0427,2026-02-08T05:51:19,WebApp,True,607
AC0028169,CLI1090,2026-02-05T03:30:47,App,True,139
AC0028170,CLI1087,2025-10-04T03:36:03,WebApp,True,895
AC0028171,CLI1407,2026-01-17T14:31:10,App,True,858
AC0028172,CLI1032,2025-10-12T08:09:31,App,True,546
AC0028173,CLI0926,2025-10-09T18:47:22,App,True,140
AC0028174,CLI0883,2025-09-06T14:15:33,App,True,616
AC0028175,CLI0301,2026-02-11T01:28:57,WebApp,True,357
AC0028176,CLI0417,2025-12-01T23:10:10,WebApp,True,341
AC0028177,CLI0597,2025-09-30T00:20:22,WebApp,False,0
AC0028178,CLI0463,2025-12-08T15:50:18,App,True,623
AC0028179,CLI0227,2026-01-30T05:02:08,WebApp,True,197
AC0028180,CLI0504,2026-02-06T16:05:04,WebApp,True,872
AC0028181,CLI0052,2025-12-14T18:16:34,App,True,599
AC0028182,CLI1250,2026-02-10T04:02:33,WebApp,True,230
AC0028183,CLI0672,2026-01-08T15:48:02,App,False,0
AC0028184,CLI1203,2025-12-20T03:57:00,App,True,39
AC0028185,CLI0335,2026-02-08T18:14:43,WebApp,True,342
AC0028186,CLI0966,2025-12-25T07:42:49,App,True,500
AC0028187,CLI1367,2026-01-04T14:29:28,App,True,51
AC0028188,CLI0863,2025-11-26T04:48:43,App,True,435
AC0028189,CLI1333,2025-12-01T10:35:59,WebApp,True,411
AC0028190,CLI1441,2025-10-20T02:53:15,WebApp,True,679
AC0028191,CLI0102,2025-12-16T07:19:30,WebApp,True,264
AC0028192,CLI0351,2026-01-03T19:52:13,App,True,202
AC0028193,CLI0759,2026-02-03T23:22:55,App,True,188
AC0028194,CLI0388,2026-01-03T04:02:05,WebApp,True,761
AC0028195,CLI0708,2025-09-14T04:06:04,App,True,523
AC0028196,CLI1324,2025-11-13T20:35:03,WebApp,True,55
AC0028197,CLI0473,2025-12-30T12:55:11,App,True,802
AC0028198,CLI0811,2025-12-10T20:32:42,WebApp,True,231
AC0028199,CLI1305,2026-01-18T07:24:16,App,True,730
AC0028200,CLI0684,2025-12-08T19:36:44,App,True,677
AC0028201,CLI1257,2025-10-07T09:43:56,App,True,804
AC0028202,CLI0269,2025-10-25T16:36:05,WebApp,True,837
AC0028203,CLI0633,2025-12-10T15:31:00,App,True,463
AC0028204,CLI0629,2025-10-15T12:15:31,App,True,681
AC0028205,CLI0026,2025-11-30T20:33:27,App,True,769
AC0028206,CLI0424,2026-01-03T22:04:37,App,True,114
AC0028207,CLI1009,2026-02-25T15:48:45,App,True,569
AC0028208,CLI0649,2026-02-06T17:35:06,App,True,799
AC0028209,CLI0324,2026-02-26T04:27:57,WebApp,True,355
AC0028210,CLI0246,2025-10-08T05:49:01,App,True,393
AC0028211,CLI0908,2025-10-10T20:20:47,App,True,507
AC0028212,CLI1172,2025-10-06T12:13:28,App,True,315
AC0028213,CLI0525,2026-01-23T21:47:49,App,True,752
AC0028214,CLI0527,2026-02-17T07:03:37,WebApp,True,321
AC0028215,CLI0309,2025-12-21T15:30:13,App,True,22
AC0028216,CLI0373,2026-02-16T13:31:30,App,True,857
AC0028217,CLI1191,2025-12-08T18:29:47,App,True,434
AC0028218,CLI1276,2026-02-20T15:35:43,WebApp,True,612
AC0028219,CLI0286,2025-12-31T17:43:30,App,True,293
AC0028220,CLI0532,2025-11-26T04:52:49,App,True,180
AC0028221,CLI0178,2025-10-30T08:12:09,WebApp,True,343
AC0028222,CLI0473,2026-01-05T14:37:49,App,True,293
AC0028223,CLI0631,2025-12-13T13:20:57,WebApp,True,270
AC0028224,CLI1085,2025-12-28T06:22:00,App,True,290
AC0028225,CLI1020,2025-09-14T00:01:27,App,True,189
AC0028226,CLI1327,2026-02-25T19:58:56,App,True,178
AC0028227,CLI1023,2025-09-15T18:48:59,App,True,336
AC0028228,CLI1320,2026-02-12T11:13:28,App,True,354
AC0028229,CLI0010,2025-12-27T15:18:26,WebApp,True,171
AC0028230,CLI1425,2026-01-22T06:36:29,App,True,709
AC0028231,CLI0736,2025-09-17T10:51:05,App,True,423
AC0028232,CLI1336,2025-11-16T01:28:51,WebApp,True,837
AC0028233,CLI1225,2026-01-23T23:05:56,App,True,29
AC0028234,CLI0292,2025-11-02T08:02:23,WebApp,True,96
AC0028235,CLI0684,2025-09-09T12:22:05,App,True,374
AC0028236,CLI1229,2025-10-21T23:19:39,WebApp,True,124
AC0028237,CLI0531,2025-10-27T07:25:17,WebApp,True,830
AC0028238,CLI0575,2025-11-13T07:11:40,App,True,128
AC0028239,CLI0238,2025-10-23T01:53:25,App,True,723
AC0028240,CLI1172,2026-02-26T22:30:11,App,True,755
AC0028241,CLI0490,2025-09-30T04:26:52,App,True,777
AC0028242,CLI0783,2025-10-27T09:01:28,App,True,357
AC0028243,CLI0831,2026-02-06T06:29:16,App,True,32
AC0028244,CLI0302,2025-09-02T18:46:33,App,True,417
AC0028245,CLI1068,2025-10-09T17:28:13,App,True,623
AC0028246,CLI1454,2025-10-30T04:22:37,App,True,533
AC0028247,CLI0099,2025-11-06T05:04:24,WebApp,True,603
AC0028248,CLI0804,2025-12-30T09:28:50,WebApp,True,298
AC0028249,CLI1441,2025-11-10T20:26:17,App,True,166
AC0028250,CLI0216,2026-02-05T18:10:10,App,True,268
AC0028251,CLI1404,2025-12-07T07:58:27,App,True,831
AC0028252,CLI0434,2025-12-27T10:18:02,App,True,441
AC0028253,CLI1181,2025-10-04T07:50:10,App,True,136
AC0028254,CLI1129,2025-12-25T04:09:00,App,True,713
AC0028255,CLI1387,2025-11-27T20:02:48,WebApp,True,563
AC0028256,CLI0295,2025-11-03T22:35:19,App,True,572
AC0028257,CLI0877,2026-02-22T10:49:11,App,True,502
AC0028258,CLI0670,2025-12-22T12:09:04,App,True,53
AC0028259,CLI0413,2026-01-24T12:32:23,WebApp,True,497
AC0028260,CLI1280,2025-12-25T20:16:37,App,True,589
AC0028261,CLI1428,2026-01-19T21:55:41,WebApp,True,109
AC0028262,CLI1316,2025-11-15T03:06:48,App,True,740
AC0028263,CLI1377,2025-09-05T14:23:15,WebApp,True,195
AC0028264,CLI1486,2026-01-14T22:52:52,App,True,331
AC0028265,CLI0941,2026-02-03T09:08:13,App,True,106
AC0028266,CLI0569,2025-09-03T07:44:24,App,True,368
AC0028267,CLI0478,2025-09-24T22:34:17,App,True,849
AC0028268,CLI1153,2025-11-04T23:38:37,App,True,258
AC0028269,CLI0961,2026-03-01T00:05:45,App,True,131
AC0028270,CLI0174,2025-09-23T10:37:59,App,True,136
AC0028271,CLI0713,2025-10-27T15:43:08,App,True,89
AC0028272,CLI1341,2026-01-23T11:58:58,WebApp,True,662
AC0028273,CLI0152,2025-12-28T17:54:40,App,True,94
AC0028274,CLI0852,2025-11-30T00:15:13,App,True,328
AC0028275,CLI1062,2025-12-23T04:29:03,WebApp,True,439
AC0028276,CLI0098,2026-01-25T18:32:30,WebApp,True,126
AC0028277,CLI1204,2026-01-09T14:57:06,App,True,63
AC0028278,CLI0211,2025-10-18T11:42:10,WebApp,True,271
AC0028279,CLI0810,2025-12-16T00:44:16,App,True,532
AC0028280,CLI0097,2025-11-13T02:38:14,App,True,300
AC0028281,CLI0614,2025-09-02T18:50:00,WebApp,True,285
AC0028282,CLI0143,2025-09-10T15:31:57,App,True,339
AC0028283,CLI0343,2025-12-15T18:51:51,App,True,179
AC0028284,CLI0856,2025-10-08T22:18:51,App,True,75
AC0028285,CLI0330,2026-01-26T03:58:50,App,True,734
AC0028286,CLI0160,2025-12-25T06:30:48,App,True,253
AC0028287,CLI0928,2025-11-22T11:27:24,App,False,0
AC0028288,CLI1336,2025-10-14T08:55:26,WebApp,False,0
AC0028289,CLI1403,2025-12-16T14:19:26,App,True,269
AC0028290,CLI0251,2025-12-19T21:07:36,App,True,584
AC0028291,CLI0144,2026-02-20T21:16:18,App,True,157
AC0028292,CLI1269,2025-09-05T15:53:20,App,True,670
AC0028293,CLI1314,2025-12-23T05:11:53,App,True,543
AC0028294,CLI0996,2025-10-10T14:51:33,App,True,270
AC0028295,CLI0551,2026-01-19T01:34:30,App,True,51
AC0028296,CLI0173,2025-10-19T04:48:20,App,True,548
AC0028297,CLI0158,2025-10-08T13:37:42,App,True,864
AC0028298,CLI1250,2025-09-09T11:25:52,WebApp,True,635
AC0028299,CLI0328,2025-12-13T12:20:44,WebApp,True,694
AC0028300,CLI1217,2025-09-04T14:02:46,App,False,0
AC0028301,CLI0341,2026-02-13T20:18:11,WebApp,True,215
AC0028302,CLI0921,2025-11-16T07:49:43,WebApp,True,326
AC0028303,CLI1071,2025-09-30T06:30:33,App,True,513
AC0028304,CLI0268,2025-09-02T18:54:27,App,True,122
AC0028305,CLI0506,2025-10-08T01:02:02,App,True,338
AC0028306,CLI0810,2025-10-28T00:30:07,App,True,418
AC0028307,CLI1463,2025-12-04T08:43:07,App,True,218
AC0028308,CLI0911,2026-02-19T17:46:31,WebApp,True,534
AC0028309,CLI0413,2025-10-28T19:50:03,WebApp,True,822
AC0028310,CLI1460,2025-09-05T12:49:09,WebApp,True,456
AC0028311,CLI0679,2025-10-06T05:34:54,App,True,26
AC0028312,CLI0935,2026-01-24T03:08:32,App,True,210
AC0028313,CLI0060,2025-09-14T11:48:45,WebApp,True,790
AC0028314,CLI0226,2026-01-12T17:44:46,App,True,121
AC0028315,CLI0714,2025-09-24T03:50:31,App,True,854
AC0028316,CLI0728,2025-10-16T21:51:50,App,True,304
AC0028317,CLI0547,2025-12-21T01:46:11,App,True,276
AC0028318,CLI0917,2026-01-14T18:58:59,App,True,471
AC0028319,CLI1301,2026-01-28T05:51:17,App,True,474
AC0028320,CLI1078,2025-12-03T11:55:16,App,True,42
AC0028321,CLI0756,2025-12-19T02:47:46,App,True,560
AC0028322,CLI0163,2025-10-13T06:56:15,WebApp,True,454
AC0028323,CLI0379,2026-02-06T21:02:21,WebApp,True,672
AC0028324,CLI0301,2025-10-20T05:24:01,App,True,185
AC0028325,CLI0746,2025-10-12T10:01:00,WebApp,True,592
AC0028326,CLI0358,2025-12-03T20:16:36,App,True,816
AC0028327,CLI1407,2026-02-03T19:49:13,App,True,777
AC0028328,CLI0935,2025-11-29T04:06:14,App,True,585
AC0028329,CLI0005,2026-02-02T03:49:08,App,False,0
AC0028330,CLI0422,2025-11-27T09:08:49,App,True,374
AC0028331,CLI0980,2025-10-15T06:13:16,App,True,668
AC0028332,CLI0466,2025-11-18T01:24:18,WebApp,False,0
AC0028333,CLI0830,2025-10-01T18:13:13,App,True,450
AC0028334,CLI1189,2025-09-10T09:30:07,App,True,806
AC0028335,CLI0372,2025-09-04T00:53:21,WebApp,True,180
AC0028336,CLI1113,2025-11-28T14:14:58,App,True,272
AC0028337,CLI0336,2025-12-23T18:51:48,App,True,527
AC0028338,CLI1321,2025-10-12T10:51:44,App,True,822
AC0028339,CLI0064,2025-11-12T18:21:14,WebApp,True,681
AC0028340,CLI1047,2025-10-20T23:58:35,App,True,185
AC0028341,CLI0402,2025-11-08T14:03:13,WebApp,True,305
AC0028342,CLI0277,2026-02-24T22:17:09,App,True,613
AC0028343,CLI0986,2025-09-08T00:02:49,App,True,519
AC0028344,CLI0507,2025-09-29T06:45:55,WebApp,True,562
AC0028345,CLI0758,2025-12-29T05:55:54,WebApp,True,487
AC0028346,CLI1300,2025-12-25T03:40:29,App,True,791
AC0028347,CLI0368,2026-01-25T04:54:30,App,True,96
AC0028348,CLI0064,2025-09-11T06:20:20,App,True,124
AC0028349,CLI0787,2026-01-27T01:50:35,App,True,333
AC0028350,CLI0951,2026-02-22T08:56:42,WebApp,True,202
AC0028351,CLI0957,2025-12-11T18:12:01,App,True,570
AC0028352,CLI0998,2026-02-27T05:41:07,App,False,0
AC0028353,CLI1453,2026-02-23T17:15:23,App,True,461
AC0028354,CLI0619,2026-02-01T01:21:44,App,True,790
AC0028355,CLI0802,2026-02-17T01:13:54,WebApp,True,26
AC0028356,CLI1224,2025-11-12T21:33:20,App,True,570
AC0028357,CLI0910,2025-11-08T02:13:22,App,True,450
AC0028358,CLI1026,2026-01-01T02:10:06,App,True,45
AC0028359,CLI0098,2025-12-07T07:25:42,WebApp,True,324
AC0028360,CLI1121,2026-02-16T17:18:21,WebApp,True,205
AC0028361,CLI1460,2025-11-04T01:38:01,App,False,0
AC0028362,CLI0935,2025-09-16T17:20:11,WebApp,True,243
AC0028363,CLI0953,2025-09-22T09:34:30,App,True,26
AC0028364,CLI1449,2026-02-28T23:58:48,App,True,636
AC0028365,CLI0911,2025-09-22T10:54:06,WebApp,True,717
AC0028366,CLI0528,2025-12-03T05:10:50,App,True,179
AC0028367,CLI0107,2026-01-22T09:17:41,App,True,842
AC0028368,CLI0573,2025-12-23T11:23:43,WebApp,True,311
AC0028369,CLI0706,2025-11-30T23:29:31,App,True,825
AC0028370,CLI0380,2025-12-22T18:23:55,App,True,591
AC0028371,CLI0526,2025-09-13T07:32:48,App,True,36
AC0028372,CLI0925,2025-12-10T16:44:32,WebApp,True,98
AC0028373,CLI0084,2025-10-07T08:53:04,App,True,329
AC0028374,CLI0497,2025-12-03T02:49:48,App,True,635
AC0028375,CLI1093,2026-01-11T18:20:26,App,True,75
AC0028376,CLI0880,2025-10-03T02:20:56,App,True,611
AC0028377,CLI0901,2026-01-06T21:49:27,App,True,35
AC0028378,CLI0190,2026-01-05T21:58:21,App,True,214
AC0028379,CLI0027,2026-02-07T06:31:00,App,True,683
AC0028380,CLI0926,2026-01-05T09:36:04,App,True,178
