cliente_id,location_id,cidade,estado,latitude,longitude
CLI0683,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0684,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0685,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0686,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0687,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0688,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0689,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0690,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0691,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0692,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0693,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0694,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0695,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0696,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0697,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0698,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0699,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0700,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0701,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0702,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0703,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0704,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0705,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0706,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0707,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0708,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0709,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0710,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0711,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0712,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0713,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0714,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0715,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0716,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0717,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0718,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0719,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0720,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0721,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0722,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0723,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0724,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0725,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0726,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0727,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0728,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0729,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0730,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0731,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0732,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0733,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0734,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0735,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0736,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0737,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0738,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0739,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0740,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0741,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0742,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0743,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0744,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0745,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0746,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0747,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0748,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0749,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0750,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0751,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0752,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0753,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0754,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0755,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0756,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0757,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0758,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0759,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0760,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0761,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0762,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0763,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0764,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0765,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0766,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0767,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0768,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0769,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0770,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0771,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0772,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0773,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0774,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0775,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0776,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0777,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0778,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0779,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0780,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0781,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0782,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0783,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0784,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0785,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0786,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0787,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0788,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0789,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0790,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0791,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0792,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0793,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0794,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0795,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0796,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0797,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0798,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0799,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0800,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0801,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0802,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0803,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0804,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0805,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0806,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0807,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0808,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0809,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0810,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0811,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0812,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0813,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0814,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0815,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0816,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0817,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0818,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0819,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0820,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0821,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0822,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0823,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0824,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0825,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0826,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0827,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0828,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0829,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0830,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0831,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0832,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0833,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0834,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0835,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0836,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0837,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0838,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0839,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0840,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0841,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0842,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0843,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0844,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0845,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0846,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0847,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0848,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0849,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0850,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0851,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0852,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0853,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0854,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0855,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0856,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0857,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0858,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0859,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0860,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0861,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0862,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0863,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0864,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0865,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0866,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0867,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0868,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0869,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0870,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0871,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0872,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0873,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0874,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0875,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0876,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0877,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0878,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0879,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0880,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0881,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0882,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0883,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0884,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0885,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0886,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0887,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0888,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0889,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0890,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0891,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0892,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0893,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0894,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0895,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0896,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0897,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0898,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0899,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0900,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0901,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0902,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0903,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0904,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0905,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0906,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0907,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0908,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0909,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0910,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0911,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0912,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0913,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0914,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0915,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0916,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0917,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0918,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0919,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0920,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0921,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0922,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0923,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0924,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0925,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0926,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0927,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0928,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0929,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0930,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0931,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0932,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0933,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0934,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0935,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0936,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0937,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0938,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0939,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0940,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0941,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0942,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0943,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0944,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0945,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0946,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0947,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0948,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0949,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0950,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0951,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0952,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0953,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0954,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0955,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0956,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0957,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0958,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0959,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0960,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0961,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0962,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0963,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0964,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0965,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0966,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0967,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0968,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0969,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0970,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0971,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0972,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0973,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0974,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0975,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0976,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0977,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI0978,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0979,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0980,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0981,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0982,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI0983,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0984,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0985,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0986,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0987,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0988,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI0989,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0990,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0991,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI0992,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0993,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI0994,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI0995,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI0996,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI0997,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI0998,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI0999,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1000,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1001,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1002,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1003,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1004,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1005,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1006,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1007,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1008,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1009,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1010,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1011,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1012,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1013,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1014,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1015,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1016,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1017,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1018,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1019,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1020,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1021,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1022,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1023,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
